ra,dec,longitud,latitud,u,g,r,i
147.04323944,0.73403756,236.06762254,38.76143381,22.87476,24.186749,23.734051,21.661896
147.04449329,0.668877,236.13690726,38.7250027,24.219608,22.72736,22.667751,21.712172
147.04966912,0.75169528,236.05382217,38.77684047,24.409611,24.48963,21.87175,21.294565
146.97761748,0.80957432,235.94000661,38.75105867,23.717363,23.257982,22.76128,21.271551
147.0255417,0.81143713,235.97330139,38.79138163,23.755606,24.15711,22.641613,21.261343
146.90326501,0.76934399,235.92762028,38.66708062,22.75614,24.388247,22.602072,22.344009
146.91388306,0.74847094,235.95731862,38.66380966,22.237627,22.336407,22.712502,23.209747
146.92463786,0.82173034,235.88831298,38.71461776,26.031212,22.429493,23.780439,22.759764
146.9452065,0.81756444,235.907795,38.72908588,24.575397,24.165932,22.36968,22.09737
147.00168865,0.71785903,236.05399968,38.71813247,22.825846,24.298227,22.960163,21.983324
147.03743414,0.80915425,235.98445392,38.79981097,21.925714,22.961754,23.376801,22.384604
147.01899571,0.79970837,235.98080782,38.77929117,22.602673,23.078503,24.943502,24.789156
147.06019749,0.83306376,235.97608196,38.83217088,23.632986,20.582567,19.300951,18.686287
147.05979212,0.79812479,236.0125096,38.81178844,21.773718,21.828157,20.737156,20.42643
147.06930466,0.82398263,235.99233747,38.83441808,26.42252,24.395424,22.428474,22.176672
147.10627355,0.69842096,236.15148468,38.7925294,22.218298,20.427782,19.37731,18.777445
147.11069731,0.69542614,236.15789254,38.79442492,24.63265,23.61891,20.910938,20.341482
146.95202727,0.83169704,235.89795833,38.74277368,24.901863,23.251215,22.825005,22.741728
146.95354258,0.68367463,236.05441954,38.65908897,24.665583,23.002247,22.255478,21.237541
146.95421032,0.78289154,235.95082378,38.71658306,25.727552,22.806339,22.500523,21.286375
146.95497545,0.78469211,235.94949578,38.7182428,23.838972,23.605152,22.858088,23.017319
146.95533764,0.73903235,235.99768484,38.69234337,26.409546,22.734823,22.062685,21.586744
146.95741563,0.67286091,236.06860314,38.65604642,23.070793,22.938974,21.254049,21.226032
146.9583734,0.79322003,235.94303826,38.72591649,23.089598,24.241243,21.76837,20.726891
146.95864117,0.69009878,236.05143566,38.66695199,25.776882,22.639656,23.80093,21.963388
146.95988846,0.8124867,235.92391635,38.73820432,24.367525,23.048645,21.906019,21.202112
146.96013945,0.64155587,236.10340974,38.64028364,21.374725,22.537346,22.135389,22.53253
146.96128998,0.8362356,235.89999384,38.7529645,23.078783,22.973791,22.624683,22.449156
146.96318769,0.65997777,236.08635171,38.65336647,24.264605,23.351124,22.728659,22.084654
146.96346374,0.7263772,236.01693727,38.69173245,23.88847,24.76823,22.05167,21.517086
146.96476587,0.68273385,236.06366257,38.66773441,23.570045,24.473324,22.270447,22.699816
146.96644267,0.70990874,236.03640197,38.684716,22.662167,24.756342,22.003799,21.048273
146.96729247,0.81451437,235.92722759,38.74543281,22.84478,22.699223,21.594908,20.549498
146.96769313,0.65182834,236.09820654,38.65236923,22.928755,22.69643,21.497227,20.799246
146.96782336,0.73812594,236.00781769,38.70204656,23.506231,22.34252,21.222235,20.805302
146.96778924,0.78519502,235.95838637,38.72902664,26.828199,22.585579,21.592703,20.984844
146.96691826,0.78497653,235.9579754,38.72818817,25.700174,23.251492,23.080961,21.435991
146.96778387,0.72172283,236.02499711,38.69259794,22.028576,23.485773,23.564163,21.427008
146.96788293,0.80005743,235.94284765,38.73762744,22.433636,22.852022,21.951048,21.763111
146.96783126,0.81919446,235.92270682,38.74855699,24.336294,23.849874,22.714916,20.864002
146.96880561,0.75762548,235.9880769,38.71404208,24.415915,22.248177,21.223888,20.978388
146.97000503,0.67885066,236.07158798,38.66979055,26.729668,24.954357,23.154242,22.743521
146.97241734,0.81961012,235.92564068,38.75255299,23.523754,22.335024,21.390419,20.457302
146.97476461,0.70458719,236.04810535,38.6884716,22.947348,22.922815,21.916245,22.321156
146.97728601,0.76570828,235.98582939,38.72562548,25.549164,22.294867,22.482174,22.023829
146.9774673,0.81579349,235.9333627,38.75450137,23.558689,23.682455,22.520239,21.038925
146.98002979,0.80614258,235.94538532,38.75106692,25.50712,22.896505,21.221748,20.95681
146.98822581,0.62998944,236.13620399,38.65661012,22.800459,22.538811,22.508642,21.256802
146.98843595,0.82827662,235.92831012,38.77064483,25.463266,23.461107,21.923784,20.932674
146.99106513,0.71353933,236.05071169,38.70695607,25.365276,23.389057,22.06229,20.938156
146.99434328,0.80315054,235.95905433,38.76107521,26.989529,23.338194,23.044504,21.156157
146.99468981,0.79283199,235.97014803,38.75544045,24.558058,21.806194,21.367533,21.355011
146.9963858,0.68331025,236.08633121,38.69394196,23.132681,23.541075,22.868612,21.410545
147.0018273,0.6947515,236.07834039,38.70496981,22.258167,23.463629,23.004,21.893171
147.0053403,0.74586655,236.02729768,38.73720638,24.071651,22.844053,22.318123,21.857111
147.00571272,0.74503341,236.0284464,38.73703304,25.341658,24.016378,23.156805,21.978416
147.00573161,0.72186867,236.05276947,38.72374473,20.130556,22.674505,22.054438,21.621628
147.00688678,0.70044799,236.07609123,38.71238386,23.019829,22.50054,22.084665,20.926994
147.00757092,0.80703818,235.96470038,38.77414001,26.057117,23.430544,21.778343,22.776623
147.00808709,0.68611463,236.09200747,38.70512898,22.168047,23.105829,22.846937,21.86401
147.01301146,0.75288588,236.02557601,38.74751665,23.617527,22.673409,21.508883,21.507622
147.01533862,0.82015341,235.95663365,38.7880248,24.526367,24.845621,23.185476,21.776258
147.02015484,0.76758169,236.01540484,38.7618026,26.007273,23.068808,22.649649,21.593437
147.02516652,0.83493502,235.94832779,38.80455196,25.532455,24.884008,21.759497,21.258213
147.02788142,0.73598433,236.05426594,38.74998276,24.598124,22.894909,21.771044,21.153126
147.02873714,0.8124206,235.97461956,38.79456231,22.17137,23.900932,22.375668,22.574085
147.0323542,0.66248366,236.1346628,38.71139552,25.720749,23.55444,22.032827,21.817858
147.0360023,0.64500463,236.15567409,38.70432566,23.615391,22.842701,21.96452,21.768017
147.03774294,0.80670267,235.98725818,38.79865711,24.591881,22.866795,22.526886,21.525139
147.03875721,0.72534822,236.07344035,38.75277363,21.819078,22.524796,21.926603,21.894789
147.03936137,0.69748286,236.10312337,38.73725277,22.856298,23.158194,22.03624,21.655439
147.03980443,0.69093639,236.11031679,38.7338518,24.210054,22.922462,22.424173,21.996088
147.04009377,0.65720104,236.14590565,38.71468818,24.548586,24.866127,22.621508,21.646578
147.04039424,0.81859001,235.97671686,38.80764855,23.573801,22.606514,21.343176,20.321899
147.03998031,0.81757121,235.97748251,38.8067258,25.263962,23.726271,22.133276,20.651236
147.04361731,0.82805847,235.9691368,38.8157204,25.150337,24.97773,22.395582,21.949963
147.04523546,0.73775629,236.06518978,38.76520404,25.597546,22.959955,22.493204,22.229759
147.04546695,0.69154737,236.11384876,38.73883587,22.582895,23.084181,22.207369,21.767778
147.04648613,0.69624678,236.10967065,38.74237134,21.62326,22.271549,21.714588,21.536852
147.04742315,0.74756383,236.05650533,38.77262896,27.100855,23.892553,22.058319,21.063034
147.0479897,0.8334019,235.96673795,38.82236646,23.530695,22.442673,21.900591,21.890192
147.04921797,0.72562089,236.08086184,38.76149093,24.389303,22.712967,22.697044,22.244509
147.04955471,0.74088575,236.06508641,38.77053701,24.645414,21.954811,21.681635,21.501856
146.90570318,0.65234712,236.05207049,38.60193689,25.089687,23.647959,23.146811,21.508015
146.90632006,0.76659786,235.93274495,38.66800921,23.330954,23.072199,23.177998,21.832985
146.90683954,0.74657548,235.9541336,38.65695292,22.272984,22.501217,22.454714,21.238749
146.9086537,0.78902294,235.91092276,38.68277668,24.736593,22.208742,22.1744,21.720251
146.91227726,0.69180656,236.01555709,38.6299783,23.923941,23.961353,23.409967,21.768631
146.9127936,0.83834143,235.86216856,38.71442611,25.695328,23.044436,23.307688,21.904449
146.91484369,0.80754052,235.89602527,38.69846091,24.561773,24.796974,22.303806,22.303858
146.91685104,0.83215533,235.87164569,38.71420831,25.901346,22.133295,22.849432,20.919495
146.91877042,0.81157607,235.89467036,38.70399126,24.567141,23.463909,23.440145,21.548954
146.92251545,0.80692205,235.90230722,38.70439282,24.294062,24.196791,22.540997,22.279673
146.92263009,0.71682372,235.99693782,38.65281558,23.713692,23.616428,22.187716,21.486013
146.9336027,0.78014699,235.93856253,38.69812803,24.628695,23.846857,22.24523,21.211096
146.93604783,0.64288292,236.08429453,38.62133352,24.078621,24.580425,22.912783,21.936762
146.93462177,0.64302603,236.0830957,38.62024904,24.655922,24.765814,22.553066,22.381559
146.93946093,0.70983598,236.01663591,38.66258489,22.070066,22.916018,23.086994,21.257076
146.94077723,0.77377943,235.95051778,38.70035432,27.742031,22.995129,22.060694,21.613989
146.94572086,0.79735476,235.92939852,38.71792249,25.144926,23.182487,23.186945,22.078215
146.94646764,0.64620296,236.08848194,38.63176801,22.635366,23.529875,23.36256,22.046194
146.94762063,0.72525446,236.00646479,38.67811656,22.54376,24.381121,22.254187,22.657528
146.9478733,0.75546331,235.97495657,38.69565964,23.491261,23.810404,22.152203,21.701181
146.94928816,0.64730379,236.08940414,38.63470898,25.224741,22.654673,23.298477,21.572025
146.95291932,0.78039504,235.9524963,38.71409422,25.853346,23.934202,23.215721,21.423912
146.95847261,0.714098,236.02614622,38.68059671,23.15193,24.588039,23.040993,22.14813
146.96882957,0.80434479,235.9390402,38.74086085,23.796156,24.105541,24.270868,21.955271
146.96888727,0.83191728,235.91011431,38.75671505,22.588097,22.795963,22.5089,23.474077
146.96974514,0.81643939,235.927008,38.74854552,24.3221,22.345743,21.76733,21.480337
146.250345,0.72627112,235.49674506,38.10670271,19.111,22.321617,21.902134,22.061073
146.18156897,0.64894538,235.52768996,38.00612938,24.562416,21.959318,21.91675,21.708052
146.21461243,0.80752955,235.3859764,38.12356914,24.66514,23.509279,22.548117,22.029537
146.24119229,0.72035021,235.49630473,38.09580784,24.696451,24.660856,22.417444,22.319925
146.17209181,0.63758843,235.53267831,37.9918698,23.362225,24.379597,22.203279,21.630808
146.19339881,0.68250321,235.50123799,38.03497063,22.420979,23.647232,22.412296,21.190781
146.20283721,0.70976131,235.47961369,38.05825241,23.241592,24.493149,22.858547,22.594328
146.26269963,0.75314501,235.47760954,38.13216215,23.398182,22.424149,22.590715,21.91391
146.26467764,0.78497926,235.44576389,38.15191105,26.875458,24.03174,22.95055,22.291826
146.30589212,0.74414103,235.51830108,38.16253162,23.604115,23.070368,23.047239,22.427923
146.31027935,0.74260419,235.52308644,38.16526082,24.967173,22.463428,22.230022,21.069584
146.31097068,0.63224545,235.63883547,38.10288684,24.561052,24.438951,22.329239,21.808056
146.33540615,0.65607055,235.63169824,38.13654873,22.304873,20.202181,19.550034,17.794813
146.33555516,0.64887325,235.6393195,38.13256253,21.494329,20.693718,19.874998,19.268066
146.33906116,0.65061447,235.64004621,38.13643506,23.480595,23.181177,22.194292,20.946827
146.33852847,0.64965189,235.64066435,38.13544838,22.393797,23.659769,23.325556,21.33696
146.33959328,0.65220852,235.63876808,38.13778158,23.11482,22.546522,22.199949,21.302282
146.33094998,0.65405783,235.63056605,38.13174092,26.04199,23.6443,22.997311,21.197855
146.3330584,0.65635108,235.62970159,38.13478136,22.401896,22.225792,21.668535,20.821522
146.33829734,0.65674715,235.6330896,38.13930835,23.682905,23.030706,22.551771,21.346405
146.36988001,0.79141544,235.51525181,38.24204746,21.639614,22.164301,21.921581,20.177711
146.36929947,0.78226315,235.52440727,38.23635565,23.671064,22.707186,21.607517,21.538673
146.37130897,0.78399382,235.52405395,38.23899337,22.760883,22.699013,22.52248,21.385775
146.36598664,0.78743777,235.51659019,38.23658214,22.886919,22.78249,22.462954,21.238155
146.36897122,0.78960529,235.51648659,38.24026935,24.422985,24.188734,22.348391,21.327353
146.3975459,0.66163648,235.67100673,38.19073864,22.741468,24.530842,22.823647,21.890556
146.4140516,0.72291988,235.61895952,38.23927531,23.199263,22.803648,23.084911,21.728527
146.42521394,0.73279412,235.61674483,38.25407596,23.334499,22.473158,21.96851,20.848145
146.42844812,0.73765224,235.61401428,38.25950335,22.846277,22.560902,22.242554,20.691362
146.42296988,0.73167887,235.61628064,38.25159717,23.874798,23.563601,23.027187,21.527523
146.42276608,0.73534387,235.61229994,38.25352103,25.8134,23.638868,21.715754,22.239952
146.42926409,0.73485672,235.61753058,38.25857865,24.287722,24.794538,22.986382,22.366117
146.42673149,0.72762095,235.62325704,38.25236967,22.8909,23.61142,23.468573,21.051792
146.45183382,0.82164913,235.54309211,38.32661451,23.989887,20.728235,19.274685,19.084913
146.44429347,0.82438002,235.53475423,38.32197577,24.903805,22.419544,21.604143,22.538702
146.44684901,0.82540146,235.53554108,38.32465764,24.548365,23.826435,22.401569,22.894951
146.44739523,0.81243898,235.54951338,38.31771818,23.897976,24.163494,23.163733,21.182165
146.30669175,0.81496768,235.4448115,38.20352089,21.249176,20.727694,19.597889,19.052723
146.33806202,0.72216933,235.56458529,38.17643797,20.580715,19.106134,17.805311,17.282003
146.3384216,0.71999251,235.56712108,38.17549238,22.304413,21.277233,20.809273,20.672705
146.34673703,0.63598319,235.66088936,38.13438261,22.159304,22.915318,21.733961,20.149069
146.35403301,0.69574385,235.60378356,38.17448383,21.225142,19.984478,18.701571,18.144711
146.35953576,0.76478133,235.53561104,38.21837054,24.449537,22.385721,21.316257,20.724638
146.36886637,0.66594237,235.64567833,38.16965488,22.166317,20.090693,18.891592,18.286301
146.378451,0.6942078,235.62311248,38.19365829,22.072803,22.358603,22.112459,21.072832
146.40830975,0.68026169,235.65937222,38.21021062,22.508881,22.286686,20.331596,19.562737
146.40951516,0.68157174,235.65887972,38.211948,22.812347,22.062557,20.69733,20.10054
146.40790318,0.68135422,235.657936,38.21050085,25.803646,22.815434,21.096601,20.468449
146.41898877,0.7341502,235.6108037,38.24973801,24.185675,22.691587,21.368475,20.850378
146.41648711,0.671702,235.67425824,38.21203458,21.41176,20.416401,19.709396,19.188585
147.1997311,0.74317603,236.17352056,38.89471231,24.889587,21.722729,21.495157,21.541428
147.05235973,0.68967112,236.12089804,38.74339586,24.590567,22.256933,21.566406,21.457409
147.05568976,0.8386432,235.96689623,38.83167996,22.258453,23.669014,22.514803,21.605286
147.05619357,0.75155892,236.05877274,38.78210221,24.203302,22.141146,20.849688,20.379795
147.05986201,0.82343262,235.98596024,38.82637015,26.618443,23.602587,22.421371,21.306993
147.062139,0.73721027,236.07821933,38.77872401,26.836704,23.195038,22.247995,21.664331
147.06581715,0.63326183,236.189969,38.72194907,24.566795,23.189867,21.838793,21.646687
147.06740269,0.81357373,236.00187884,38.82688739,23.75983,22.964609,22.599836,21.951054
147.06853115,0.76302279,236.05582517,38.79878556,22.31839,23.655361,21.660862,22.052942
147.06951256,0.70161406,236.1210151,38.76429594,24.716042,23.829939,21.939604,21.191998
147.07510933,0.74647956,236.0780475,38.7946649,26.823698,22.874182,22.396902,23.297205
147.07558455,0.78926694,236.03345286,38.81963203,27.151892,22.238817,21.393822,20.765039
147.07762074,0.82760915,235.99465062,38.84330896,23.981119,22.937355,22.035099,21.41844
147.07833636,0.64039669,236.19172745,38.73629291,23.30883,23.810837,22.306593,21.939798
147.08224336,0.66581018,236.16796393,38.75411399,22.867651,24.702137,22.715649,21.887817
147.08379027,0.75133298,236.07935067,38.80455735,21.674185,21.796913,20.448664,19.600044
147.08781301,0.73890583,236.09536746,38.80070744,26.171345,22.590019,21.46385,21.042137
147.08868012,0.68854046,236.14887003,38.77245628,22.560049,23.565502,22.260155,20.7162
147.0922504,0.79347544,236.04131372,38.83569114,25.522755,22.414064,22.049723,22.873301
147.09238912,0.77128462,236.06473406,38.82305855,22.919739,24.229055,22.740974,21.573925
147.09306952,0.8306499,236.00283668,38.85770457,24.175558,23.54855,22.363756,21.424919
147.0936993,0.68301951,236.15836528,38.77338466,24.163412,22.748579,21.792618,21.536917
147.09392869,0.72240923,236.11719722,38.79622778,23.516733,24.439383,22.539619,21.291492
147.0959943,0.82808753,236.0076869,38.85862838,21.487072,23.253908,21.301329,21.44239
147.09609816,0.79436975,236.0432108,38.83935421,21.650776,22.374008,21.928394,21.856295
147.09780942,0.6433499,236.20300393,38.7539145,26.258261,24.150654,22.155239,21.648237
147.09878713,0.79932364,236.03998624,38.84440053,25.306005,23.922768,22.010502,21.658476
147.10204439,0.63986745,236.20978206,38.75537188,22.384321,22.873812,22.290253,21.444004
147.10212466,0.74219195,236.10247222,38.81430621,24.320278,23.375895,23.057026,22.585327
147.1058321,0.73619352,236.11150654,38.81389173,22.744764,22.513504,21.758257,21.623215
147.10819324,0.78422355,236.06279263,38.84342681,24.089823,23.061184,22.320181,21.587465
147.10895991,0.7877405,236.05966204,38.84607385,25.833021,23.749411,21.868444,20.75104
147.10896704,0.73775188,236.11218326,38.81735179,23.579918,24.814974,22.904808,23.076435
147.11619572,0.75022133,236.10442047,38.83043492,24.594757,23.462957,22.115534,21.464916
